network_id,station_id,gap_length,predicted_loss,observed_recovery_loss,conformal_radius,conformal_multiplier,conformal_scale_power,conformal_calibration_networks,prediction_lower,prediction_upper
chmi_kamenice,0-203-1-088000,60,1.0833160089803826,0.40836319321937226,6.8342445206341615,6.461924812371041,0.7,51,0.0,7.917560529614544
chmi_kamenice,0-203-1-088000,90,0.5507775028005673,0.590434063389712,4.256427450098534,6.461924812371041,0.7,51,0.0,4.807204952899101
chmi_kamenice,0-203-1-088000,180,1.3278231572362067,1.432920436498132,7.8806142095275495,6.461924812371041,0.7,51,0.0,9.208437366763757
chmi_kamenice,0-203-1-088000,365,1.0833160089803826,2.660276224801906,6.8342445206341615,6.461924812371041,0.7,51,0.0,7.917560529614544
chmi_kamenice,0-203-1-090000,7,0.6528367588757563,0.5467682846198005,4.794299053376756,6.461924812371041,0.7,51,0.0,5.447135812252513
chmi_kamenice,0-203-1-090000,14,1.0833160089803826,0.7249683681947185,6.8342445206341615,6.461924812371041,0.7,51,0.0,7.917560529614544
chmi_kamenice,0-203-1-090000,30,1.0188211959765543,0.9636722011501508,6.546821208144124,6.461924812371041,0.7,51,0.0,7.565642404120678
chmi_kamenice,0-203-1-090000,60,1.0833160089803826,0.9952851855349731,6.8342445206341615,6.461924812371041,0.7,51,0.0,7.917560529614544
chmi_kamenice,0-203-1-090000,90,1.355387515804567,1.3622687012473347,7.994776684994427,6.461924812371041,0.7,51,0.0,9.350164200798995
chmi_kamenice,0-203-1-090000,180,2.789039025893734,2.7291854041296277,13.248908913913473,6.461924812371041,0.7,51,0.0,16.037947939807207
chmi_kamenice,0-203-1-090000,365,1.0833160089803826,5.194802668801428,6.8342445206341615,6.461924812371041,0.7,51,0.0,7.917560529614544
chmi_labe,0-203-1-004200,7,0.6154251507439351,0.4185821972574505,4.6002832072369975,6.461924812371041,0.7,51,0.0,5.215708357980932
chmi_labe,0-203-1-004200,14,1.6040705263384964,0.6137640443993404,8.995355299120629,6.461924812371041,0.7,51,0.0,10.599425825459125
chmi_labe,0-203-1-004200,30,0.9521519911947461,0.7083334146790342,6.243905140057661,6.461924812371041,0.7,51,0.0,7.196057131252408
chmi_labe,0-203-1-004200,60,1.6040705263384964,1.0474473449401809,8.995355299120629,6.461924812371041,0.7,51,0.0,10.599425825459125
chmi_labe,0-203-1-004200,90,1.5352002520965387,1.2659856286910651,8.72323201289923,6.461924812371041,0.7,51,0.0,10.258432264995768
chmi_labe,0-203-1-004200,180,3.2115706122400547,2.9556241472374434,14.623931130199724,6.461924812371041,0.7,51,0.0,17.835501742439778
chmi_labe,0-203-1-004200,365,1.6040705263384964,5.6280354055691015,8.995355299120629,6.461924812371041,0.7,51,0.0,10.599425825459125
chmi_labe,0-203-1-042000,7,0.7270173532556864,0.7321228074885548,5.16943697126258,6.461924812371041,0.7,51,0.0,5.896454324518266
chmi_labe,0-203-1-042000,14,1.6040705263384964,1.081037306397166,8.995355299120629,6.461924812371041,0.7,51,0.0,10.599425825459125
