station_id,model,experiment,mask_type,gap_length,pattern,target,metric,mean,median,std,ci_lower,ci_upper,n_events,ci_method,reason
S2,donor_regression,M3,multiblock,30.0,T+L,T,skill,0.11050852302411056,0.19194635614783245,0.3693686026649417,-0.045222878617454235,0.26238941489439305,20,percentile bootstrap over scenario_id (1000 replicates),
S2,donor_regression,M3,multiblock,90.0,T,T,MAE,0.46167690372750353,0.4351244041416155,0.10888234509780294,0.4169194670667174,0.5108182156112189,20,percentile bootstrap over scenario_id (1000 replicates),
S2,donor_regression,M3,multiblock,90.0,T,T,RMSE,0.5845154950538224,0.5684416511703699,0.12681737378192207,0.5361314179156663,0.6437371386322916,20,percentile bootstrap over scenario_id (1000 replicates),
S2,donor_regression,M3,multiblock,90.0,T,T,skill,0.26349245463205095,0.21055032059925427,0.21490869213607222,0.17524167187422113,0.3557411489056815,20,percentile bootstrap over scenario_id (1000 replicates),
S2,donor_regression,M3,multiblock,90.0,T+F,T,MAE,0.46167690372750353,0.4351244041416155,0.10888234509780294,0.4159173434336764,0.5083604674534973,20,percentile bootstrap over scenario_id (1000 replicates),
S2,donor_regression,M3,multiblock,90.0,T+F,T,RMSE,0.5845154950538224,0.5684416511703699,0.12681737378192207,0.5335266628673092,0.6391214466612207,20,percentile bootstrap over scenario_id (1000 replicates),
S2,donor_regression,M3,multiblock,90.0,T+F,T,skill,0.26349245463205095,0.21055032059925427,0.21490869213607222,0.16652420588110933,0.35784646776039064,20,percentile bootstrap over scenario_id (1000 replicates),
S2,donor_regression,M3,multiblock,90.0,T+F+L,T,MAE,0.46167690372750353,0.4351244041416155,0.10888234509780294,0.41839299082724796,0.510501501208459,20,percentile bootstrap over scenario_id (1000 replicates),
S2,donor_regression,M3,multiblock,90.0,T+F+L,T,RMSE,0.5845154950538224,0.5684416511703699,0.12681737378192207,0.5325879673323288,0.639770134835392,20,percentile bootstrap over scenario_id (1000 replicates),
S2,donor_regression,M3,multiblock,90.0,T+F+L,T,skill,0.26349245463205095,0.21055032059925427,0.21490869213607222,0.1696030668977921,0.3592223403057735,20,percentile bootstrap over scenario_id (1000 replicates),
S2,donor_regression,M3,multiblock,90.0,T+L,T,MAE,0.46167690372750353,0.4351244041416155,0.10888234509780294,0.4200524887924186,0.5076617785994468,20,percentile bootstrap over scenario_id (1000 replicates),
S2,donor_regression,M3,multiblock,90.0,T+L,T,RMSE,0.5845154950538224,0.5684416511703699,0.12681737378192207,0.530651655925091,0.641822020061288,20,percentile bootstrap over scenario_id (1000 replicates),
S2,donor_regression,M3,multiblock,90.0,T+L,T,skill,0.26349245463205095,0.21055032059925427,0.21490869213607222,0.17707308640431843,0.3571671122960296,20,percentile bootstrap over scenario_id (1000 replicates),
S2,donor_regression,M3,multiblock,180.0,T,T,MAE,0.4135098468577034,0.3833938941733549,0.08436654517131983,0.3796823795696835,0.4495230361838709,20,percentile bootstrap over scenario_id (1000 replicates),
S2,donor_regression,M3,multiblock,180.0,T,T,RMSE,0.543759657595733,0.5302789878497629,0.09745362619471117,0.5036781267722404,0.5862614014382275,20,percentile bootstrap over scenario_id (1000 replicates),
S2,donor_regression,M3,multiblock,180.0,T,T,skill,0.42671282390936865,0.4759297869138321,0.15069590479882394,0.35786222396998907,0.48803751141073876,20,percentile bootstrap over scenario_id (1000 replicates),
S2,donor_regression,M3,multiblock,180.0,T+F,T,MAE,0.4135098468577034,0.3833938941733549,0.08436654517131983,0.3776659447832768,0.45197250690966995,20,percentile bootstrap over scenario_id (1000 replicates),
S2,donor_regression,M3,multiblock,180.0,T+F,T,RMSE,0.543759657595733,0.5302789878497629,0.09745362619471117,0.5025776380829162,0.5900162818374763,20,percentile bootstrap over scenario_id (1000 replicates),
S2,donor_regression,M3,multiblock,180.0,T+F,T,skill,0.42671282390936865,0.4759297869138321,0.15069590479882394,0.3561603786815251,0.4833105176658524,20,percentile bootstrap over scenario_id (1000 replicates),
S2,donor_regression,M3,multiblock,180.0,T+F+L,T,MAE,0.4135098468577034,0.3833938941733549,0.08436654517131983,0.3800892126706008,0.4507426074723696,20,percentile bootstrap over scenario_id (1000 replicates),
S2,donor_regression,M3,multiblock,180.0,T+F+L,T,RMSE,0.543759657595733,0.5302789878497629,0.09745362619471117,0.5049422278263517,0.5873298411582418,20,percentile bootstrap over scenario_id (1000 replicates),
S2,donor_regression,M3,multiblock,180.0,T+F+L,T,skill,0.42671282390936865,0.4759297869138321,0.15069590479882394,0.36224491596509434,0.48526901507046943,20,percentile bootstrap over scenario_id (1000 replicates),
S2,donor_regression,M3,multiblock,180.0,T+L,T,MAE,0.4135098468577034,0.3833938941733549,0.08436654517131983,0.37696160942729107,0.45014981736417864,20,percentile bootstrap over scenario_id (1000 replicates),
S2,donor_regression,M3,multiblock,180.0,T+L,T,RMSE,0.543759657595733,0.5302789878497629,0.09745362619471117,0.5018944161156751,0.585485889224694,20,percentile bootstrap over scenario_id (1000 replicates),
S2,donor_regression,M3,multiblock,180.0,T+L,T,skill,0.42671282390936865,0.4759297869138321,0.15069590479882394,0.35316426156229475,0.4880902629687608,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,10.0,T,T,MAE,0.33192373344490905,0.2184678165163354,0.2596099183864164,0.23272660628553896,0.4563890371182052,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,10.0,T,T,RMSE,0.3770831264845088,0.27014510400225256,0.26999480036247,0.2693273074258178,0.4979037878880123,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,10.0,T,T,skill,0.2262391866047666,0.5288328926013846,0.8083041206570465,-0.1502370050215393,0.5327971812436012,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,10.0,T+F,T,MAE,0.33192373344490905,0.2184678165163354,0.2596099183864164,0.2294274550814576,0.45073310806619843,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,10.0,T+F,T,RMSE,0.3770831264845088,0.27014510400225256,0.26999480036247,0.2700750319227143,0.49809125069472604,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,10.0,T+F,T,skill,0.2262391866047666,0.5288328926013846,0.8083041206570465,-0.1628426955970861,0.5217029653558272,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,10.0,T+F+L,T,MAE,0.33192373344490905,0.2184678165163354,0.2596099183864164,0.22660461192773043,0.45451879650219823,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,10.0,T+F+L,T,RMSE,0.3770831264845088,0.27014510400225256,0.26999480036247,0.27473700481275165,0.5004623046392729,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,10.0,T+F+L,T,skill,0.2262391866047666,0.5288328926013846,0.8083041206570465,-0.1264898948396542,0.5386084097367844,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,10.0,T+L,T,MAE,0.33192373344490905,0.2184678165163354,0.2596099183864164,0.23312459451631576,0.44930559761951877,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,10.0,T+L,T,RMSE,0.3770831264845088,0.27014510400225256,0.26999480036247,0.27547950247947106,0.5001862855926762,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,10.0,T+L,T,skill,0.2262391866047666,0.5288328926013846,0.8083041206570465,-0.14795260473409666,0.5191851933464274,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,30.0,T,T,MAE,0.47641874665692796,0.4377059727782747,0.241454998411789,0.3894382681108282,0.5899636855501839,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,30.0,T,T,RMSE,0.595839736729513,0.504119184633697,0.29832513995786086,0.48233784615305736,0.7336879417330667,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,30.0,T,T,skill,0.20489901394945628,0.3314656520572189,0.4286141289191974,0.005358874273663218,0.37670884583722136,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,30.0,T+F,T,MAE,0.47641874665692796,0.4377059727782747,0.241454998411789,0.38533012207794115,0.5806459622672578,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,30.0,T+F,T,RMSE,0.595839736729513,0.504119184633697,0.29832513995786086,0.4816961648188488,0.7314046040239244,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,30.0,T+F,T,skill,0.20489901394945628,0.3314656520572189,0.4286141289191974,0.010769296920931181,0.37597708386143686,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,30.0,T+F+L,T,MAE,0.47641874665692796,0.4377059727782747,0.241454998411789,0.38488395538605263,0.5979796382832099,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,30.0,T+F+L,T,RMSE,0.595839736729513,0.504119184633697,0.29832513995786086,0.47973413488355665,0.7297442159364732,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,30.0,T+F+L,T,skill,0.20489901394945628,0.3314656520572189,0.4286141289191974,0.004300215605330896,0.3735551834388725,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,30.0,T+L,T,MAE,0.47641874665692796,0.4377059727782747,0.241454998411789,0.38360326527516203,0.5823703783607681,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,30.0,T+L,T,RMSE,0.595839736729513,0.504119184633697,0.29832513995786086,0.4834097371377884,0.7298349378644851,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,30.0,T+L,T,skill,0.20489901394945628,0.3314656520572189,0.4286141289191974,0.012056052915161096,0.3845872661138954,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,90.0,T,T,MAE,0.710048602208196,0.7346281607754283,0.21611219633395076,0.6163811267160749,0.804776865381294,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,90.0,T,T,RMSE,0.8752015637334495,0.8988255568676571,0.27002380143409593,0.7615592661630586,0.9833106661807368,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,90.0,T,T,skill,-0.09694105002741502,-0.06366095824917606,0.394249512021952,-0.2731596327667042,0.07805893460255958,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,90.0,T+F,T,MAE,0.710048602208196,0.7346281607754283,0.21611219633395076,0.6189277051041273,0.805943738674517,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,90.0,T+F,T,RMSE,0.8752015637334495,0.8988255568676571,0.27002380143409593,0.7674355141982091,0.9856327335556153,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,90.0,T+F,T,skill,-0.09694105002741502,-0.06366095824917606,0.394249512021952,-0.2736352223731541,0.054951573739651705,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,90.0,T+F+L,T,MAE,0.710048602208196,0.7346281607754283,0.21611219633395076,0.6157271402147749,0.8017391402455526,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,90.0,T+F+L,T,RMSE,0.8752015637334495,0.8988255568676571,0.27002380143409593,0.7630677679539565,0.9851366530166157,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,90.0,T+F+L,T,skill,-0.09694105002741502,-0.06366095824917606,0.394249512021952,-0.2840429780264284,0.05537050584725853,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,90.0,T+L,T,MAE,0.710048602208196,0.7346281607754283,0.21611219633395076,0.6163088877557237,0.8033819480724219,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,90.0,T+L,T,RMSE,0.8752015637334495,0.8988255568676571,0.27002380143409593,0.7621808643186065,0.9867228125270063,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,90.0,T+L,T,skill,-0.09694105002741502,-0.06366095824917606,0.394249512021952,-0.26953913473345337,0.04992690529291293,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,180.0,T,T,MAE,1.47564165462436,1.215491280347553,0.8584171263526937,1.115499817124174,1.8847146981819711,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,180.0,T,T,RMSE,1.746537917339762,1.4825174425330498,0.9276041036531215,1.3744841946246993,2.161789765624639,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,180.0,T,T,skill,-1.2700154091707228,-0.8528329868120277,1.3098561745283988,-1.882572814300596,-0.7680480272268382,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,180.0,T+F,T,MAE,1.47564165462436,1.215491280347553,0.8584171263526937,1.131205920985607,1.8727940839291441,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,180.0,T+F,T,RMSE,1.746537917339762,1.4825174425330498,0.9276041036531215,1.3723136883453124,2.1965995785449874,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,180.0,T+F,T,skill,-1.2700154091707228,-0.8528329868120277,1.3098561745283988,-1.9387742216686397,-0.7656668141455023,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,180.0,T+F+L,T,MAE,1.47564165462436,1.215491280347553,0.8584171263526937,1.1437064622032445,1.8580874464320136,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,180.0,T+F+L,T,RMSE,1.746537917339762,1.4825174425330498,0.9276041036531215,1.3778323391265719,2.1411706938265738,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,180.0,T+F+L,T,skill,-1.2700154091707228,-0.8528329868120277,1.3098561745283988,-1.840854469257872,-0.7686483768956515,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,180.0,T+L,T,MAE,1.47564165462436,1.215491280347553,0.8584171263526937,1.1268031240003635,1.8677848222785387,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,180.0,T+L,T,RMSE,1.746537917339762,1.4825174425330498,0.9276041036531215,1.3725980769758908,2.1745482215028282,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M2,block,180.0,T+L,T,skill,-1.2700154091707228,-0.8528329868120277,1.3098561745283988,-1.862210528967281,-0.7480591124869302,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,10.0,T,T,MAE,0.23522221625329123,0.20243219419603103,0.09877230604251931,0.1958182577577067,0.28179214511061,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,10.0,T,T,RMSE,0.2871043656751445,0.24490003646418898,0.12795882233315908,0.2363902941612139,0.3418399672440052,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,10.0,T,T,skill,0.5971608515928255,0.6195916004991523,0.17831150688878128,0.5245709723174543,0.6676193449618045,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,10.0,T+F,T,MAE,0.23522221625329123,0.20243219419603103,0.09877230604251931,0.19748368901936145,0.2807391054590678,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,10.0,T+F,T,RMSE,0.2871043656751445,0.24490003646418898,0.12795882233315908,0.23576619526618683,0.34866296103612776,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,10.0,T+F,T,skill,0.5971608515928255,0.6195916004991523,0.17831150688878128,0.5239300030012213,0.6690228944096095,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,10.0,T+F+L,T,MAE,0.23522221625329123,0.20243219419603103,0.09877230604251931,0.19718971562552026,0.2792971544645267,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,10.0,T+F+L,T,RMSE,0.2871043656751445,0.24490003646418898,0.12795882233315908,0.23717144805231577,0.34599190436719107,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,10.0,T+F+L,T,skill,0.5971608515928255,0.6195916004991523,0.17831150688878128,0.5221564970308151,0.6734900605799897,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,10.0,T+L,T,MAE,0.23522221625329123,0.20243219419603103,0.09877230604251931,0.19442563066625523,0.2761743450509819,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,10.0,T+L,T,RMSE,0.2871043656751445,0.24490003646418898,0.12795882233315908,0.23817182403740697,0.34665203555152435,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,10.0,T+L,T,skill,0.5971608515928255,0.6195916004991523,0.17831150688878128,0.5205170530566605,0.6712187815927637,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,30.0,T,T,MAE,0.319450671931945,0.30806545498359417,0.10797245402781061,0.27526275428523683,0.3652978463124183,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,30.0,T,T,RMSE,0.39975463603557226,0.394056846316452,0.125266237673098,0.3498079618742486,0.45528703275815674,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,30.0,T,T,skill,0.33456939007358233,0.40148327850644056,0.31719034806918833,0.19180848978308962,0.46756640314857945,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,30.0,T+F,T,MAE,0.319450671931945,0.30806545498359417,0.10797245402781061,0.27858179173471537,0.3680367914530765,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,30.0,T+F,T,RMSE,0.39975463603557226,0.394056846316452,0.125266237673098,0.34930566033823024,0.452945752506686,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,30.0,T+F,T,skill,0.33456939007358233,0.40148327850644056,0.31719034806918833,0.19698554141773056,0.4672765965553047,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,30.0,T+F+L,T,MAE,0.319450671931945,0.30806545498359417,0.10797245402781061,0.2769942318073749,0.36735927283482644,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,30.0,T+F+L,T,RMSE,0.39975463603557226,0.394056846316452,0.125266237673098,0.3480662780407142,0.4580223185427715,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,30.0,T+F+L,T,skill,0.33456939007358233,0.40148327850644056,0.31719034806918833,0.20240477404146645,0.463285944137903,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,30.0,T+L,T,MAE,0.319450671931945,0.30806545498359417,0.10797245402781061,0.27591414055845026,0.36822271211867347,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,30.0,T+L,T,RMSE,0.39975463603557226,0.394056846316452,0.125266237673098,0.3505071792550914,0.4627958143904321,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,30.0,T+L,T,skill,0.33456939007358233,0.40148327850644056,0.31719034806918833,0.1958208788590567,0.4641062071141656,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,90.0,T,T,MAE,0.5234117505145699,0.5156560771942156,0.1390548936564196,0.46632073239235544,0.5817463992034781,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,90.0,T,T,RMSE,0.650479301096193,0.6296634542867046,0.15984375140121743,0.5880804391243197,0.7219981179169326,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,90.0,T,T,skill,0.1867192745294281,0.2507565049241606,0.1984702898544624,0.1043926460579993,0.27049990522536893,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,90.0,T+F,T,MAE,0.5234117505145699,0.5156560771942156,0.1390548936564196,0.46724005861245477,0.5847358610386332,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,90.0,T+F,T,RMSE,0.650479301096193,0.6296634542867046,0.15984375140121743,0.5814576667349527,0.7167087757663333,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,90.0,T+F,T,skill,0.1867192745294281,0.2507565049241606,0.1984702898544624,0.10527754293922154,0.2720883678261957,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,90.0,T+F+L,T,MAE,0.5234117505145699,0.5156560771942156,0.1390548936564196,0.4688075336673651,0.5878431807905689,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,90.0,T+F+L,T,RMSE,0.650479301096193,0.6296634542867046,0.15984375140121743,0.586408619004015,0.7183815848256903,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,90.0,T+F+L,T,skill,0.1867192745294281,0.2507565049241606,0.1984702898544624,0.09536414655155083,0.27055012870115563,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,90.0,T+L,T,MAE,0.5234117505145699,0.5156560771942156,0.1390548936564196,0.46448115841710697,0.5835324849778074,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,90.0,T+L,T,RMSE,0.650479301096193,0.6296634542867046,0.15984375140121743,0.5862316536580403,0.7217501922475796,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,90.0,T+L,T,skill,0.1867192745294281,0.2507565049241606,0.1984702898544624,0.10246167175895939,0.2660762032152782,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,180.0,T,T,MAE,0.7463964003599346,0.7646967629065087,0.14990065490901464,0.6795098426754377,0.8130544354836997,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,180.0,T,T,RMSE,0.9387728168128173,0.9584298226024699,0.19922126128192505,0.8577809968806895,1.025632204311821,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,180.0,T,T,skill,-0.03355476921174078,0.015330404632578176,0.2657162959498157,-0.15238821855315052,0.07496020198539591,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,180.0,T+F,T,MAE,0.7463964003599346,0.7646967629065087,0.14990065490901464,0.6824863221831381,0.8126708671293577,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,180.0,T+F,T,RMSE,0.9387728168128173,0.9584298226024699,0.19922126128192505,0.8565073335318757,1.0352582675447273,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,180.0,T+F,T,skill,-0.03355476921174078,0.015330404632578176,0.2657162959498157,-0.16061627675501516,0.07187433105719057,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,180.0,T+F+L,T,MAE,0.7463964003599346,0.7646967629065087,0.14990065490901464,0.6848081421329719,0.8100576293569535,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,180.0,T+F+L,T,RMSE,0.9387728168128173,0.9584298226024699,0.19922126128192505,0.8474823783544536,1.0257815753410995,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,180.0,T+F+L,T,skill,-0.03355476921174078,0.015330404632578176,0.2657162959498157,-0.1564747198021924,0.07281953405803014,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,180.0,T+L,T,MAE,0.7463964003599346,0.7646967629065087,0.14990065490901464,0.682295855715376,0.8094066707239526,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,180.0,T+L,T,RMSE,0.9387728168128173,0.9584298226024699,0.19922126128192505,0.8539612128816526,1.024195369049444,20,percentile bootstrap over scenario_id (1000 replicates),
S2,kalman,M3,multiblock,180.0,T+L,T,skill,-0.03355476921174078,0.015330404632578176,0.2657162959498157,-0.14778530467531062,0.07499965334565584,20,percentile bootstrap over scenario_id (1000 replicates),
S2,linear,M2,block,10.0,T,T,MAE,0.33236371105367496,0.2122727567499334,0.26190541049160737,0.23526145412163316,0.45748873782157917,20,percentile bootstrap over scenario_id (1000 replicates),
S2,linear,M2,block,10.0,T,T,RMSE,0.3781806129220277,0.26462928925838514,0.271778463533775,0.26894115830302034,0.5134178974573738,20,percentile bootstrap over scenario_id (1000 replicates),
S2,linear,M2,block,10.0,T,T,skill,0.22402600973692383,0.5326952391465432,0.815860165347624,-0.16860275551930323,0.5418489636052248,20,percentile bootstrap over scenario_id (1000 replicates),
S2,linear,M2,block,10.0,T+F,T,MAE,0.33236371105367496,0.2122727567499334,0.26190541049160737,0.2321341366930442,0.44705918765609903,20,percentile bootstrap over scenario_id (1000 replicates),
S2,linear,M2,block,10.0,T+F,T,RMSE,0.3781806129220277,0.26462928925838514,0.271778463533775,0.274010600292849,0.49768174006904875,20,percentile bootstrap over scenario_id (1000 replicates),
S2,linear,M2,block,10.0,T+F,T,skill,0.22402600973692383,0.5326952391465432,0.815860165347624,-0.14795952943074997,0.5314706261397931,20,percentile bootstrap over scenario_id (1000 replicates),
S2,linear,M2,block,10.0,T+F+L,T,MAE,0.33236371105367496,0.2122727567499334,0.26190541049160737,0.22840007042884827,0.46292282343452634,20,percentile bootstrap over scenario_id (1000 replicates),
S2,linear,M2,block,10.0,T+F+L,T,RMSE,0.3781806129220277,0.26462928925838514,0.271778463533775,0.2651898931348352,0.5015970653631726,20,percentile bootstrap over scenario_id (1000 replicates),
S2,linear,M2,block,10.0,T+F+L,T,skill,0.22402600973692383,0.5326952391465432,0.815860165347624,-0.13660530569932208,0.5280229462641649,20,percentile bootstrap over scenario_id (1000 replicates),
S2,linear,M2,block,10.0,T+L,T,MAE,0.33236371105367496,0.2122727567499334,0.26190541049160737,0.23453868198394773,0.4477898945808409,20,percentile bootstrap over scenario_id (1000 replicates),
S2,linear,M2,block,10.0,T+L,T,RMSE,0.3781806129220277,0.26462928925838514,0.271778463533775,0.27449699857155574,0.5099254286866087,20,percentile bootstrap over scenario_id (1000 replicates),
S2,linear,M2,block,10.0,T+L,T,skill,0.22402600973692383,0.5326952391465432,0.815860165347624,-0.16425838831928066,0.5319030461800694,20,percentile bootstrap over scenario_id (1000 replicates),
S2,linear,M2,block,30.0,T,T,MAE,0.49698924913201276,0.45844097778361337,0.23184659392184942,0.4037746387213789,0.5991034856727047,20,percentile bootstrap over scenario_id (1000 replicates),
S2,linear,M2,block,30.0,T,T,RMSE,0.6101786489028473,0.5438252755571782,0.2894470454959137,0.5002290591774394,0.7352307359061228,20,percentile bootstrap over scenario_id (1000 replicates),
S2,linear,M2,block,30.0,T,T,skill,0.1640271026809183,0.3062888486576269,0.44652793245412875,-0.04387334826012921,0.3508570844908672,20,percentile bootstrap over scenario_id (1000 replicates),
S2,linear,M2,block,30.0,T+F,T,MAE,0.49698924913201276,0.45844097778361337,0.23184659392184942,0.39834838714394527,0.6008567115311982,20,percentile bootstrap over scenario_id (1000 replicates),
S2,linear,M2,block,30.0,T+F,T,RMSE,0.6101786489028473,0.5438252755571782,0.2894470454959137,0.4959185936591767,0.7422472388052541,20,percentile bootstrap over scenario_id (1000 replicates),
S2,linear,M2,block,30.0,T+F,T,skill,0.1640271026809183,0.3062888486576269,0.44652793245412875,-0.03850560387466003,0.3409858630840851,20,percentile bootstrap over scenario_id (1000 replicates),
S2,linear,M2,block,30.0,T+F+L,T,MAE,0.49698924913201276,0.45844097778361337,0.23184659392184942,0.40289691504932224,0.5987439590602792,20,percentile bootstrap over scenario_id (1000 replicates),
S2,linear,M2,block,30.0,T+F+L,T,RMSE,0.6101786489028473,0.5438252755571782,0.2894470454959137,0.49404706556326783,0.7390021140629833,20,percentile bootstrap over scenario_id (1000 replicates),
S2,linear,M2,block,30.0,T+F+L,T,skill,0.1640271026809183,0.3062888486576269,0.44652793245412875,-0.0451552567452897,0.3479338083369374,20,percentile bootstrap over scenario_id (1000 replicates),
S2,linear,M2,block,30.0,T+L,T,MAE,0.49698924913201276,0.45844097778361337,0.23184659392184942,0.4015826922796105,0.5987609174527146,20,percentile bootstrap over scenario_id (1000 replicates),
