scenario_id,model,mask_type,mask_seed,stations,variables,protocol,horizon_bin,horizon_order,minimum_horizon_days,maximum_horizon_days,hidden_cells,MAE,RMSE,climatology_MAE,skill
BLK1-B1-T-D030-test-R0106,persistence,block,106,B1,T,online_causal,1,1,1,1,1,0.5,0.5,0.8000001907348633,0.3750001490115764
BLK1-B1-T-D030-test-R0106,persistence,block,106,B1,T,online_causal,2-3,2,2,3,2,0.5500001907348633,0.6519206062377075,0.75,0.2666664123535156
BLK1-B1-T-D030-test-R0106,persistence,block,106,B1,T,online_causal,4-7,3,4,7,4,0.7249999046325684,0.7697400238789825,0.7749996185302734,0.06451579162390508
BLK1-B1-T-D030-test-R0106,persistence,block,106,B1,T,online_causal,8-30,4,8,30,23,2.134782583817192,2.245284872146837,1.7499999585358992,-0.21987579108471134
BLK1-B1-T-D030-test-R0106,causal_gru,block,106,B1,T,online_causal,1,1,1,1,1,0.04180145263671875,0.04180145263671875,0.8000001907348633,0.9477481966619022
BLK1-B1-T-D030-test-R0106,causal_gru,block,106,B1,T,online_causal,2-3,2,2,3,2,0.7669916152954102,0.7670565196203262,0.75,-0.022655487060546875
BLK1-B1-T-D030-test-R0106,causal_gru,block,106,B1,T,online_causal,4-7,3,4,7,4,1.974963665008545,2.0188971761622763,0.7749996185302734,-1.5483414672563454
BLK1-B1-T-D030-test-R0106,causal_gru,block,106,B1,T,online_causal,8-30,4,8,30,23,6.170522980068041,6.341794196690377,1.7499999585358992,-2.526013215012005
BLK1-B1-T-D030-test-R0107,climatology,block,107,B1,T,online_causal,1,1,1,1,1,1.5999994277954102,1.5999994277954102,1.5999994277954102,0.0
BLK1-B1-T-D030-test-R0107,climatology,block,107,B1,T,online_causal,2-3,2,2,3,2,1.75,1.7677669529663689,1.75,0.0
BLK1-B1-T-D030-test-R0107,climatology,block,107,B1,T,online_causal,4-7,3,4,7,4,0.8500001430511475,0.9643649969862648,0.8500001430511475,0.0
BLK1-B1-T-D030-test-R0107,climatology,block,107,B1,T,online_causal,8-30,4,8,30,23,0.6369565051534901,0.9323299881098457,0.6369565051534901,0.0
BLK1-B1-T-D030-test-R0107,persistence,block,107,B1,T,online_causal,1,1,1,1,1,0.5999994277954102,0.5999994277954102,1.5999994277954102,0.6250002235174978
BLK1-B1-T-D030-test-R0107,persistence,block,107,B1,T,online_causal,2-3,2,2,3,2,0.9499993324279785,0.9617685585544182,1.75,0.45714323861258366
BLK1-B1-T-D030-test-R0107,persistence,block,107,B1,T,online_causal,4-7,3,4,7,4,0.6749997138977051,0.7193743904437121,0.8500001430511475,0.20588282317843332
BLK1-B1-T-D030-test-R0107,persistence,block,107,B1,T,online_causal,8-30,4,8,30,23,1.9434778793998386,2.3067949485660293,0.6369565051534901,-2.0511940198043987
BLK1-B1-T-D030-test-R0107,causal_gru,block,107,B1,T,online_causal,1,1,1,1,1,0.36777400970458984,0.36777400970458984,1.5999994277954102,0.7701411617307049
BLK1-B1-T-D030-test-R0107,causal_gru,block,107,B1,T,online_causal,2-3,2,2,3,2,0.7040624618530273,0.7059070187147894,1.75,0.5976785932268416
BLK1-B1-T-D030-test-R0107,causal_gru,block,107,B1,T,online_causal,4-7,3,4,7,4,1.4111592769622803,1.4471109714160861,0.8500001430511475,-0.6601871052595409
BLK1-B1-T-D030-test-R0107,causal_gru,block,107,B1,T,online_causal,8-30,4,8,30,23,4.683476655379586,5.144662322833203,0.6369565051534901,-6.352898694787627
BLK1-B1-T-D030-test-R0108,climatology,block,108,B1,T,online_causal,1,1,1,1,1,0.5000001192092896,0.5000001192092896,0.5000001192092896,0.0
BLK1-B1-T-D030-test-R0108,climatology,block,108,B1,T,online_causal,2-3,2,2,3,2,0.15000003576278687,0.21213208493218247,0.15000003576278687,0.0
BLK1-B1-T-D030-test-R0108,climatology,block,108,B1,T,online_causal,4-7,3,4,7,4,0.09999996423721313,0.1414213056610913,0.09999996423721313,0.0
BLK1-B1-T-D030-test-R0108,climatology,block,108,B1,T,online_causal,8-30,4,8,30,23,0.6456521697666334,0.705798969771363,0.6456521697666334,0.0
BLK1-B1-T-D030-test-R0108,persistence,block,108,B1,T,online_causal,1,1,1,1,1,0.19999980926513672,0.19999980926513672,0.5000001192092896,0.6000004768370445
BLK1-B1-T-D030-test-R0108,persistence,block,108,B1,T,online_causal,2-3,2,2,3,2,0.5499998927116394,0.5700876184514554,0.15000003576278687,-2.6666650772098515
BLK1-B1-T-D030-test-R0108,persistence,block,108,B1,T,online_causal,4-7,3,4,7,4,0.5999999642372131,0.6082762118742611,0.09999996423721313,-5.000001788139983
BLK1-B1-T-D030-test-R0108,persistence,block,108,B1,T,online_causal,8-30,4,8,30,23,0.29130437063134235,0.40913483430362585,0.6456521697666334,0.5488215106027874
BLK1-B1-T-D030-test-R0108,causal_gru,block,108,B1,T,online_causal,1,1,1,1,1,0.9205136299133301,0.9205136299133301,0.5000001192092896,-0.8410268208916614
BLK1-B1-T-D030-test-R0108,causal_gru,block,108,B1,T,online_causal,2-3,2,2,3,2,0.529490053653717,0.607801402673253,0.15000003576278687,-2.529932849423206
BLK1-B1-T-D030-test-R0108,causal_gru,block,108,B1,T,online_causal,4-7,3,4,7,4,0.74033123254776,0.8015809338626537,0.09999996423721313,-6.403314973109355
BLK1-B1-T-D030-test-R0108,causal_gru,block,108,B1,T,online_causal,8-30,4,8,30,23,0.7387815558392069,0.8862326435380398,0.6456521697666334,-0.14424080090404479
BLK1-B1-T-D030-test-R0109,climatology,block,109,B1,T,online_causal,1,1,1,1,1,0.09999847412109375,0.09999847412109375,0.09999847412109375,0.0
BLK1-B1-T-D030-test-R0109,climatology,block,109,B1,T,online_causal,2-3,2,2,3,2,0.15000057220458984,0.15811448616501614,0.15000057220458984,0.0
BLK1-B1-T-D030-test-R0109,climatology,block,109,B1,T,online_causal,4-7,3,4,7,4,0.9875001907348633,1.062132648467138,0.9875001907348633,0.0
BLK1-B1-T-D030-test-R0109,climatology,block,109,B1,T,online_causal,8-30,4,8,30,23,2.436956322711447,2.488866293366917,2.436956322711447,0.0
BLK1-B1-T-D030-test-R0109,persistence,block,109,B1,T,online_causal,1,1,1,1,1,0.5,0.5,0.09999847412109375,-4.0000762951094835
BLK1-B1-T-D030-test-R0109,persistence,block,109,B1,T,online_causal,2-3,2,2,3,2,0.7499990463256836,0.7516638800441043,0.15000057220458984,-3.9999745687819086
BLK1-B1-T-D030-test-R0109,persistence,block,109,B1,T,online_causal,4-7,3,4,7,4,1.299999713897705,1.3228754032138328,0.9875001907348633,-0.3164551522063914
BLK1-B1-T-D030-test-R0109,persistence,block,109,B1,T,online_causal,8-30,4,8,30,23,1.1347817130710767,1.3346544484883178,2.436956322711447,0.534344664902128
BLK1-B1-T-D030-test-R0109,causal_gru,block,109,B1,T,online_causal,1,1,1,1,1,3.179631233215332,3.179631233215332,0.09999847412109375,-30.79679751277943
BLK1-B1-T-D030-test-R0109,causal_gru,block,109,B1,T,online_causal,2-3,2,2,3,2,3.861013412475586,3.861019541915594,0.15000057220458984,-24.73999122622976
BLK1-B1-T-D030-test-R0109,causal_gru,block,109,B1,T,online_causal,4-7,3,4,7,4,3.508216381072998,3.557976785025812,0.9875001907348633,-2.552623497178573
BLK1-B1-T-D030-test-R0109,causal_gru,block,109,B1,T,online_causal,8-30,4,8,30,23,5.071003582166589,5.186592005532062,2.436956322711447,-1.0808758593278376
BLK1-B1-T-D030-test-R0110,climatology,block,110,B1,T,online_causal,1,1,1,1,1,1.1000003814697266,1.1000003814697266,1.1000003814697266,0.0
BLK1-B1-T-D030-test-R0110,climatology,block,110,B1,T,online_causal,2-3,2,2,3,2,0.3249998092651367,0.42573426713640417,0.3249998092651367,0.0
BLK1-B1-T-D030-test-R0110,climatology,block,110,B1,T,online_causal,4-7,3,4,7,4,1.2750000953674316,1.3430376391359469,1.2750000953674316,0.0
BLK1-B1-T-D030-test-R0110,climatology,block,110,B1,T,online_causal,8-30,4,8,30,23,0.6934782525767451,0.955931151323383,0.6934782525767451,0.0
BLK1-B1-T-D030-test-R0110,persistence,block,110,B1,T,online_causal,1,1,1,1,1,0.3000001907348633,0.3000001907348633,1.1000003814697266,0.7272726484566954
BLK1-B1-T-D030-test-R0110,persistence,block,110,B1,T,online_causal,2-3,2,2,3,2,0.8000001907348633,0.8246212639035624,0.3249998092651367,-1.4615404930352391
BLK1-B1-T-D030-test-R0110,persistence,block,110,B1,T,online_causal,4-7,3,4,7,4,1.8500001430511475,1.8627937187703445,1.2750000953674316,-0.4509803958234304
BLK1-B1-T-D030-test-R0110,persistence,block,110,B1,T,online_causal,8-30,4,8,30,23,1.8999998673148777,2.1294006378359467,0.6934782525767451,-1.7398117536564142
BLK1-B1-T-D030-test-R0110,causal_gru,block,110,B1,T,online_causal,1,1,1,1,1,1.5795536041259766,1.5795536041259766,1.1000003814697266,-0.4359573239561172
BLK1-B1-T-D030-test-R0110,causal_gru,block,110,B1,T,online_causal,2-3,2,2,3,2,0.9289722442626953,0.929020191476154,0.3249998092651367,-1.8583778137076825
BLK1-B1-T-D030-test-R0110,causal_gru,block,110,B1,T,online_causal,4-7,3,4,7,4,0.2698390483856201,0.2996260857295669,1.2750000953674316,0.788361546508075
BLK1-B1-T-D030-test-R0110,causal_gru,block,110,B1,T,online_causal,8-30,4,8,30,23,2.3092161676158076,2.329932612487224,0.6934782525767451,-2.3299042313662945
BLK1-B1-T-D030-test-R0111,climatology,block,111,B1,T,online_causal,1,1,1,1,1,0.75,0.75,0.75,0.0
BLK1-B1-T-D030-test-R0111,climatology,block,111,B1,T,online_causal,2-3,2,2,3,2,0.9499998092651367,0.9513146990756103,0.9499998092651367,0.0
BLK1-B1-T-D030-test-R0111,climatology,block,111,B1,T,online_causal,4-7,3,4,7,4,0.6624999046325684,0.6823671682579512,0.6624999046325684,0.0
BLK1-B1-T-D030-test-R0111,climatology,block,111,B1,T,online_causal,8-30,4,8,30,23,0.8630434533824092,0.9455272193569728,0.8630434533824092,0.0
BLK1-B1-T-D030-test-R0111,persistence,block,111,B1,T,online_causal,1,1,1,1,1,0.5,0.5,0.75,0.33333333333333337
BLK1-B1-T-D030-test-R0111,persistence,block,111,B1,T,online_causal,2-3,2,2,3,2,0.8000001907348633,0.8062260114074145,0.9499998092651367,0.15789436699603576
BLK1-B1-T-D030-test-R0111,persistence,block,111,B1,T,online_causal,4-7,3,4,7,4,0.9249999523162842,0.9447221258633951,0.6624999046325684,-0.3962265441069037
BLK1-B1-T-D030-test-R0111,persistence,block,111,B1,T,online_causal,8-30,4,8,30,23,1.5826088034588357,1.8867963389280957,0.8630434533824092,-0.833753326389687
BLK1-B1-T-D030-test-R0111,causal_gru,block,111,B1,T,online_causal,1,1,1,1,1,1.5556449890136719,1.5556449890136719,0.75,-1.074193318684896
BLK1-B1-T-D030-test-R0111,causal_gru,block,111,B1,T,online_causal,2-3,2,2,3,2,1.7812976837158203,1.799924695107595,0.9499998092651367,-0.8750505698456152
BLK1-B1-T-D030-test-R0111,causal_gru,block,111,B1,T,online_causal,4-7,3,4,7,4,2.514087677001953,2.5234020227303824,0.6624999046325684,-2.79484987004836
BLK1-B1-T-D030-test-R0111,causal_gru,block,111,B1,T,online_causal,8-30,4,8,30,23,6.302796633347221,6.618587910659769,0.8630434533824092,-6.302988752936511
BLK1-B1-T-D030-test-R0112,climatology,block,112,B1,T,online_causal,1,1,1,1,1,0.9500007629394531,0.9500007629394531,0.9500007629394531,0.0
BLK1-B1-T-D030-test-R0112,climatology,block,112,B1,T,online_causal,2-3,2,2,3,2,0.6500005722045898,0.6519208256681305,0.6500005722045898,0.0
BLK1-B1-T-D030-test-R0112,climatology,block,112,B1,T,online_causal,4-7,3,4,7,4,0.5249996185302734,0.5894907237226058,0.5249996185302734,0.0
BLK1-B1-T-D030-test-R0112,climatology,block,112,B1,T,online_causal,8-30,4,8,30,23,0.5326084883316703,0.6738110770925405,0.5326084883316703,0.0
BLK1-B1-T-D030-test-R0112,persistence,block,112,B1,T,online_causal,1,1,1,1,1,0.0,0.0,0.9500007629394531,1.0
BLK1-B1-T-D030-test-R0112,persistence,block,112,B1,T,online_causal,2-3,2,2,3,2,0.4499998092651367,0.4527690884017836,0.6500005722045898,0.3076932105784397
BLK1-B1-T-D030-test-R0112,persistence,block,112,B1,T,online_causal,4-7,3,4,7,4,1.5749998092651367,1.6132263499379904,0.5249996185302734,-2.0000018165238274
BLK1-B1-T-D030-test-R0112,persistence,block,112,B1,T,online_causal,8-30,4,8,30,23,0.9913042731907057,1.1080730764086177,0.5326084883316703,-0.8612250741550191
BLK1-B1-T-D030-test-R0112,causal_gru,block,112,B1,T,online_causal,1,1,1,1,1,0.3884143829345703,0.3884143829345703,0.9500007629394531,0.5911430831563181
BLK1-B1-T-D030-test-R0112,causal_gru,block,112,B1,T,online_causal,2-3,2,2,3,2,0.3521747589111328,0.3536271106129182,0.6500005722045898,0.458193155558816
BLK1-B1-T-D030-test-R0112,causal_gru,block,112,B1,T,online_causal,4-7,3,4,7,4,1.5693559646606445,1.7732619691482334,0.5249996185302734,-1.9892516285136113
BLK1-B1-T-D030-test-R0112,causal_gru,block,112,B1,T,online_causal,8-30,4,8,30,23,3.7143620200779126,4.324935676972305,0.5326084883316703,-5.973906915589514
BLK1-B1-T-D030-test-R0113,climatology,block,113,B1,T,online_causal,1,1,1,1,1,0.5500001907348633,0.5500001907348633,0.5500001907348633,0.0
BLK1-B1-T-D030-test-R0113,climatology,block,113,B1,T,online_causal,2-3,2,2,3,2,0.5,0.5385164098763296,0.5,0.0
BLK1-B1-T-D030-test-R0113,climatology,block,113,B1,T,online_causal,4-7,3,4,7,4,0.9125000238418579,0.9357484362256244,0.9125000238418579,0.0
BLK1-B1-T-D030-test-R0113,climatology,block,113,B1,T,online_causal,8-30,4,8,30,23,0.46086960253508197,0.5548208052450768,0.46086960253508197,0.0
BLK1-B1-T-D030-test-R0113,persistence,block,113,B1,T,online_causal,1,1,1,1,1,0.0,0.0,0.5500001907348633,1.0
BLK1-B1-T-D030-test-R0113,persistence,block,113,B1,T,online_causal,2-3,2,2,3,2,0.7500002384185791,0.7516650536372941,0.5,-0.5000004768371582
BLK1-B1-T-D030-test-R0113,persistence,block,113,B1,T,online_causal,4-7,3,4,7,4,0.6750001907348633,0.7433036426493821,0.9125000238418579,0.2602737829058456
BLK1-B1-T-D030-test-R0113,persistence,block,113,B1,T,online_causal,8-30,4,8,30,23,1.8086955132691755,1.9567051446662964,0.46086960253508197,-2.9245276827115005
BLK1-B1-T-D030-test-R0113,causal_gru,block,113,B1,T,online_causal,1,1,1,1,1,1.221992015838623,1.221992015838623,0.5500001907348633,-1.2218028946606396
BLK1-B1-T-D030-test-R0113,causal_gru,block,113,B1,T,online_causal,2-3,2,2,3,2,1.6488049030303955,1.6494318909106465,0.5,-2.297609806060791
BLK1-B1-T-D030-test-R0113,causal_gru,block,113,B1,T,online_causal,4-7,3,4,7,4,1.5531731843948364,1.5703979865524085,0.9125000238418579,-0.7021075548640328
BLK1-B1-T-D030-test-R0113,causal_gru,block,113,B1,T,online_causal,8-30,4,8,30,23,1.089807873186858,1.2048371917223846,0.46086960253508197,-1.364677269214995
BLK1-B1-T-D030-test-R0114,climatology,block,114,B1,T,online_causal,1,1,1,1,1,0.9500007629394531,0.9500007629394531,0.9500007629394531,0.0
BLK1-B1-T-D030-test-R0114,climatology,block,114,B1,T,online_causal,2-3,2,2,3,2,1.5000009536743164,1.5000009536743164,1.5000009536743164,0.0
BLK1-B1-T-D030-test-R0114,climatology,block,114,B1,T,online_causal,4-7,3,4,7,4,1.5124998092651367,1.5364322567900117,1.5124998092651367,0.0
BLK1-B1-T-D030-test-R0114,climatology,block,114,B1,T,online_causal,8-30,4,8,30,23,0.691304289776346,0.8776203077489084,0.691304289776346,0.0
BLK1-B1-T-D030-test-R0114,persistence,block,114,B1,T,online_causal,1,1,1,1,1,0.6000003814697266,0.6000003814697266,0.9500007629394531,0.36842115830177846
BLK1-B1-T-D030-test-R0114,persistence,block,114,B1,T,online_causal,2-3,2,2,3,2,1.2000007629394531,1.2000007629394531,1.5000009536743164,0.19999999999999996
BLK1-B1-T-D030-test-R0114,persistence,block,114,B1,T,online_causal,4-7,3,4,7,4,1.4499998092651367,1.4916430693453604,1.5124998092651367,0.04132231926056651
BLK1-B1-T-D030-test-R0114,persistence,block,114,B1,T,online_causal,8-30,4,8,30,23,1.378260902736498,1.4585579628129812,0.691304289776346,-0.9937109072220565
BLK1-B1-T-D030-test-R0114,causal_gru,block,114,B1,T,online_causal,1,1,1,1,1,1.1573829650878906,1.1573829650878906,0.9500007629394531,-0.21829687958014277
BLK1-B1-T-D030-test-R0114,causal_gru,block,114,B1,T,online_causal,2-3,2,2,3,2,0.2528667449951172,0.2628508442885821,1.5000009536743164,0.831422277182085
BLK1-B1-T-D030-test-R0114,causal_gru,block,114,B1,T,online_causal,4-7,3,4,7,4,0.5505337715148926,0.6659110896179598,1.5124998092651367,0.6360106836758049
BLK1-B1-T-D030-test-R0114,causal_gru,block,114,B1,T,online_causal,8-30,4,8,30,23,2.8343027778293775,3.2145167718324767,0.691304289776346,-3.0999351801307995
BLK1-B1-T-D030-test-R0115,climatology,block,115,B1,T,online_causal,1,1,1,1,1,0.5,0.5,0.5,0.0
BLK1-B1-T-D030-test-R0115,climatology,block,115,B1,T,online_causal,2-3,2,2,3,2,0.7000000476837158,0.7000000476837565,0.7000000476837158,0.0
BLK1-B1-T-D030-test-R0115,climatology,block,115,B1,T,online_causal,4-7,3,4,7,4,0.8500001430511475,0.8595057814527858,0.8500001430511475,0.0
BLK1-B1-T-D030-test-R0115,climatology,block,115,B1,T,online_causal,8-30,4,8,30,23,1.1739130538442861,1.2001811637129602,1.1739130538442861,0.0
BLK1-B1-T-D030-test-R0115,persistence,block,115,B1,T,online_causal,1,1,1,1,1,0.10000038146972656,0.10000038146972656,0.5,0.7999992370605469
BLK1-B1-T-D030-test-R0115,persistence,block,115,B1,T,online_causal,2-3,2,2,3,2,0.05000019073486328,0.07071094785848522,0.7000000476837158,0.9285711609587559
BLK1-B1-T-D030-test-R0115,persistence,block,115,B1,T,online_causal,4-7,3,4,7,4,0.5000001192092896,0.5744563186081856,0.8500001430511475,0.4117646646334707
BLK1-B1-T-D030-test-R0115,persistence,block,115,B1,T,online_causal,8-30,4,8,30,23,1.9782610561536706,2.1612196413387244,1.1739130538442861,-0.6851853292501826
BLK1-B1-T-D030-test-R0115,causal_gru,block,115,B1,T,online_causal,1,1,1,1,1,1.7736692428588867,1.7736692428588867,0.5,-2.5473384857177734
BLK1-B1-T-D030-test-R0115,causal_gru,block,115,B1,T,online_causal,2-3,2,2,3,2,0.7969176769256592,0.9575264527923334,0.7000000476837158,-0.13845374662850607
BLK1-B1-T-D030-test-R0115,causal_gru,block,115,B1,T,online_causal,4-7,3,4,7,4,0.7502210140228271,0.7890043323784409,0.8500001430511475,0.11738719086582117
BLK1-B1-T-D030-test-R0115,causal_gru,block,115,B1,T,online_causal,8-30,4,8,30,23,0.8657535055409307,0.9929061504722465,1.1739130538442861,0.2625062795700297
BLK1-B1-T-D030-test-R0116,climatology,block,116,B1,T,online_causal,1,1,1,1,1,1.8500003814697266,1.8500003814697266,1.8500003814697266,0.0
BLK1-B1-T-D030-test-R0116,climatology,block,116,B1,T,online_causal,2-3,2,2,3,2,1.2249999046325684,1.2454917596814787,1.2249999046325684,0.0
BLK1-B1-T-D030-test-R0116,climatology,block,116,B1,T,online_causal,4-7,3,4,7,4,0.6249997615814209,0.6910136755986596,0.6249997615814209,0.0
BLK1-B1-T-D030-test-R0116,climatology,block,116,B1,T,online_causal,8-30,4,8,30,23,0.6152174161828082,0.7192236982416439,0.6152174161828082,0.0
BLK1-B1-T-D030-test-R0116,persistence,block,116,B1,T,online_causal,1,1,1,1,1,0.2999992370605469,0.2999992370605469,1.8500003814697266,0.8378382836752641
BLK1-B1-T-D030-test-R0116,persistence,block,116,B1,T,online_causal,2-3,2,2,3,2,1.1499996185302734,1.1768598568307844,1.2249999046325684,0.06122472811521629
BLK1-B1-T-D030-test-R0116,persistence,block,116,B1,T,online_causal,4-7,3,4,7,4,2.9499995708465576,2.9949953901354536,0.6249997615814209,-3.7200011138920264
BLK1-B1-T-D030-test-R0116,persistence,block,116,B1,T,online_causal,8-30,4,8,30,23,3.873912645422894,4.033392842811357,0.6152174161828082,-5.296818886336247
BLK1-B1-T-D030-test-R0116,causal_gru,block,116,B1,T,online_causal,1,1,1,1,1,1.4474763870239258,1.4474763870239258,1.8500003814697266,0.21758049267320523
BLK1-B1-T-D030-test-R0116,causal_gru,block,116,B1,T,online_causal,2-3,2,2,3,2,0.2731456756591797,0.3528962660009933,1.2249999046325684,0.7770239208785015
BLK1-B1-T-D030-test-R0116,causal_gru,block,116,B1,T,online_causal,4-7,3,4,7,4,1.7118594646453857,1.7471026202974793,0.6249997615814209,-1.7389761882691146
BLK1-B1-T-D030-test-R0116,causal_gru,block,116,B1,T,online_causal,8-30,4,8,30,23,1.955021505770476,2.269550888399916,0.6152174161828082,-2.177773343772753
BLK1-B1-T-D030-test-R0117,climatology,block,117,B1,T,online_causal,1,1,1,1,1,2.3000001907348633,2.3000001907348633,2.3000001907348633,0.0
BLK1-B1-T-D030-test-R0117,climatology,block,117,B1,T,online_causal,2-3,2,2,3,2,2.3499999046325684,2.3505317532768903,2.3499999046325684,0.0
BLK1-B1-T-D030-test-R0117,climatology,block,117,B1,T,online_causal,4-7,3,4,7,4,1.9125001430511475,1.9211000818596127,1.9125001430511475,0.0
BLK1-B1-T-D030-test-R0117,climatology,block,117,B1,T,online_causal,8-30,4,8,30,23,0.41521731666896655,0.5142533133814431,0.41521731666896655,0.0
BLK1-B1-T-D030-test-R0117,persistence,block,117,B1,T,online_causal,1,1,1,1,1,0.3000001907348633,0.3000001907348633,2.3000001907348633,0.8695651452798309
BLK1-B1-T-D030-test-R0117,persistence,block,117,B1,T,online_causal,2-3,2,2,3,2,0.5,0.5,2.3499999046325684,0.7872340339187474
BLK1-B1-T-D030-test-R0117,persistence,block,117,B1,T,online_causal,4-7,3,4,7,4,0.5250000953674316,0.5454356756703762,1.9125001430511475,0.7254901667458902
BLK1-B1-T-D030-test-R0117,persistence,block,117,B1,T,online_causal,8-30,4,8,30,23,0.617391296055006,0.7040256676725773,0.41521731666896655,-0.4869112420646544
BLK1-B1-T-D030-test-R0117,causal_gru,block,117,B1,T,online_causal,1,1,1,1,1,0.25753021240234375,0.25753021240234375,2.3000001907348633,0.8880303517192052
BLK1-B1-T-D030-test-R0117,causal_gru,block,117,B1,T,online_causal,2-3,2,2,3,2,0.5585050582885742,0.5726013693408332,2.3499999046325684,0.7623382634239304
BLK1-B1-T-D030-test-R0117,causal_gru,block,117,B1,T,online_causal,4-7,3,4,7,4,2.1167945861816406,2.2295723465477337,1.9125001430511475,-0.10682061586911451
