network_id,policy,k,protected_fraction,selected,worst_target_mae,oracle_mae,regret,independent_realized_outcomes
huc8_03070103,random,1,0.05555555555555555,random_ensemble,2.2130349214645437,1.6959817086772841,0.5170532127872596,True
huc8_03070103,simple_risk_minimax,2,0.1111111111111111,02208450|02203655,2.3254436724508922,1.6933455813226128,0.6320980911282794,True
huc8_03070103,greedy_mutual_information,2,0.1111111111111111,02203655|02207160,2.180771390180631,1.6933455813226128,0.4874258088580181,True
huc8_03070103,qr_pivot,2,0.1111111111111111,02203950|02207160,2.3912086396178163,1.6933455813226128,0.6978630582952035,True
huc8_03070103,distance_even,2,0.1111111111111111,02203655|02208493,2.180771390180631,1.6933455813226128,0.4874258088580181,True
huc8_03070103,oracle,2,0.1111111111111111,02207120|02207385,1.6933455813226128,1.6933455813226128,0.0,True
huc8_03070103,random,2,0.1111111111111111,random_ensemble,2.2686179456174216,1.6933455813226128,0.5752723642948088,True
huc8_03070103,simple_risk_minimax,3,0.16666666666666666,02208450|02203655|02207160,2.3254436724508922,1.6878515068923403,0.6375921655585519,True
huc8_03070103,greedy_mutual_information,3,0.16666666666666666,02203655|02207160|02208493,2.180771390180631,1.6878515068923403,0.4929198832882906,True
huc8_03070103,qr_pivot,3,0.16666666666666666,02203950|02207160|02207400,2.3912086396178163,1.6878515068923403,0.703357132725476,True
huc8_03070103,distance_even,3,0.16666666666666666,02203655|02205865|02208493,2.180771390180631,1.6878515068923403,0.4929198832882906,True
huc8_03070103,oracle,3,0.16666666666666666,02205865|02207120|02207385,1.6878515068923403,1.6878515068923403,0.0,True
huc8_03070103,random,3,0.16666666666666666,random_ensemble,2.3235788565063915,1.6878515068923403,0.6357273496140512,True
huc8_03070103,simple_risk_minimax,4,0.2222222222222222,02208450|02203655|02207160|02208493,2.3254436724508922,1.6164803830174292,0.708963289433463,True
huc8_03070103,greedy_mutual_information,4,0.2222222222222222,02203655|02207160|02208493|02203831,2.363196380414379,1.6164803830174292,0.7467159973969497,True
huc8_03070103,qr_pivot,4,0.2222222222222222,02203950|02207160|02207400|02208493,2.3912086396178163,1.6164803830174292,0.774728256600387,True
huc8_03070103,distance_even,4,0.2222222222222222,02203655|02203960|02207160|02208493,2.280099735129043,1.6164803830174292,0.6636193521116136,True
huc8_03070103,oracle,4,0.2222222222222222,02205865|02207120|02207185|02207385,1.6164803830174292,1.6164803830174292,0.0,True
huc8_03070103,random,4,0.2222222222222222,random_ensemble,2.3231458229703406,1.6164803830174292,0.7066654399529113,True
huc8_03070103,simple_risk_minimax,5,0.2777777777777778,02208450|02203655|02207160|02208493|02203831,2.363196380414379,1.2651350955614762,1.0980612848529028,True
huc8_03070103,greedy_mutual_information,5,0.2777777777777778,02203655|02207160|02208493|02203831|02207400,2.363196380414379,1.2651350955614762,1.0980612848529028,True
huc8_03070103,qr_pivot,5,0.2777777777777778,02203950|02207160|02207400|02208493|02207120,2.3912086396178163,1.2651350955614762,1.12607354405634,True
huc8_03070103,distance_even,5,0.2777777777777778,02203655|02203900|02205865|02207385|02208493,1.935403723980831,1.2651350955614762,0.6702686284193549,True
huc8_03070103,oracle,5,0.2777777777777778,02203655|02205865|02207120|02207400|02208150,1.2651350955614762,1.2651350955614762,0.0,True
huc8_03070103,random,5,0.2777777777777778,random_ensemble,2.2742896925871623,1.2651350955614762,1.009154597025686,True
huc8_03070103,simple_risk_minimax,6,0.3333333333333333,02208450|02203655|02207160|02208493|02203831|02207185,2.363196380414379,1.2651350955614762,1.0980612848529028,True
huc8_03070103,greedy_mutual_information,6,0.3333333333333333,02203655|02207160|02208493|02203831|02207400|02208450,2.363196380414379,1.2651350955614762,1.0980612848529028,True
