criterion,c,method,released_units,released_networks,unit_coverage,network_coverage,network_balanced_regret,pooled_regret,selection_accuracy,top2_hit,top2_hit_pen_t09,abstention_cost_units,abstention_cost_networks,note
c_support_completeness,0.3,random,432,39,0.3,0.9285714285714286,0.49855779495971086,0.4265967121219356,0.3366898148148148,0.6645833333333333,,0.7,0.0714285714285714,
c_support_completeness,0.3,oracle,432,39,0.3,0.9285714285714286,0.0,0.0,1.0,1.0,,0.7,0.0714285714285714,
c_support_completeness,0.4,proposed,576,42,0.4,1.0,0.11648217373433506,0.09436348211513561,0.5885416666666666,0.9895833333333334,0.8454861111111112,0.6,0.0,
c_support_completeness,0.4,best_fixed,576,42,0.4,1.0,0.09480173551726535,0.11960714210228288,0.5729166666666666,0.9704861111111112,,0.6,0.0,
c_support_completeness,0.4,global_cv,576,42,0.4,1.0,0.09480173551726535,0.11960714210228288,0.5729166666666666,0.9704861111111112,,0.6,0.0,
c_support_completeness,0.4,per_net_cv,576,42,0.4,1.0,0.05409320781701046,0.04913927530554095,0.7170138888888888,0.9913194444444444,,0.6,0.0,
c_support_completeness,0.4,gap_rule,576,42,0.4,1.0,0.10005533740917501,0.10784795407419019,0.5295138888888888,0.9861111111111112,,0.6,0.0,
c_support_completeness,0.4,random,576,42,0.4,1.0,0.36796237715277125,0.3680039764134756,0.33567708333333335,0.6674479166666666,,0.6,0.0,
c_support_completeness,0.4,oracle,576,42,0.4,1.0,0.0,0.0,1.0,1.0,,0.6,0.0,
c_support_completeness,0.5,proposed,720,42,0.5,1.0,0.0976803165490391,0.08754241625205199,0.5625,0.9902777777777778,0.8375,0.5,0.0,
c_support_completeness,0.5,best_fixed,720,42,0.5,1.0,0.08127217202945727,0.10450122916227751,0.5805555555555556,0.9652777777777778,,0.5,0.0,
c_support_completeness,0.5,global_cv,720,42,0.5,1.0,0.08127217202945727,0.10450122916227751,0.5805555555555556,0.9652777777777778,,0.5,0.0,
c_support_completeness,0.5,per_net_cv,720,42,0.5,1.0,0.047888230219181975,0.044058048512100025,0.7,0.9861111111111112,,0.5,0.0,
c_support_completeness,0.5,gap_rule,720,42,0.5,1.0,0.09363980098357048,0.09951930314157703,0.5083333333333333,0.9875,,0.5,0.0,
c_support_completeness,0.5,random,720,42,0.5,1.0,0.3239439812190887,0.32879797404117517,0.3335416666666667,0.6691666666666668,,0.5,0.0,
c_support_completeness,0.5,oracle,720,42,0.5,1.0,0.0,0.0,1.0,1.0,,0.5,0.0,
c_support_completeness,0.6,proposed,864,42,0.6,1.0,0.08633811356884544,0.08073874102361121,0.5393518518518519,0.9861111111111112,0.8391203703703703,0.4,0.0,
c_support_completeness,0.6,best_fixed,864,42,0.6,1.0,0.07726338202299195,0.09456889921270337,0.5682870370370371,0.9606481481481481,,0.4,0.0,
c_support_completeness,0.6,global_cv,864,42,0.6,1.0,0.07726338202299195,0.09456889921270337,0.5682870370370371,0.9606481481481481,,0.4,0.0,
c_support_completeness,0.6,per_net_cv,864,42,0.6,1.0,0.043439866280162484,0.04021533874215511,0.6909722222222222,0.9826388888888888,,0.4,0.0,
c_support_completeness,0.6,gap_rule,864,42,0.6,1.0,0.08602150285958915,0.09011094523547364,0.5069444444444444,0.9872685185185185,,0.4,0.0,
c_support_completeness,0.6,random,864,42,0.6,1.0,0.29251305373349745,0.2973471154388778,0.33234953703703707,0.6673611111111112,,0.4,0.0,
c_support_completeness,0.6,oracle,864,42,0.6,1.0,0.0,0.0,1.0,1.0,,0.4,0.0,
c_support_completeness,0.7,proposed,1008,42,0.7,1.0,0.08372926396773006,0.07846278728804237,0.5287698412698413,0.9801587301587301,0.8621031746031746,0.30000000000000004,0.0,
c_support_completeness,0.7,best_fixed,1008,42,0.7,1.0,0.07304224512551126,0.0862168949277759,0.5753968253968254,0.9553571428571429,,0.30000000000000004,0.0,
c_support_completeness,0.7,global_cv,1008,42,0.7,1.0,0.07304224512551126,0.0862168949277759,0.5753968253968254,0.9553571428571429,,0.30000000000000004,0.0,
c_support_completeness,0.7,per_net_cv,1008,42,0.7,1.0,0.040468815904805874,0.03724838656642223,0.6805555555555556,0.9761904761904762,,0.30000000000000004,0.0,
c_support_completeness,0.7,gap_rule,1008,42,0.7,1.0,0.08523333815110276,0.08772886136083898,0.49404761904761907,0.9871031746031746,,0.30000000000000004,0.0,
c_support_completeness,0.7,random,1008,42,0.7,1.0,0.2675540352668474,0.2790265787921286,0.3323412698412699,0.6671626984126984,,0.30000000000000004,0.0,
c_support_completeness,0.7,oracle,1008,42,0.7,1.0,0.0,0.0,1.0,1.0,,0.30000000000000004,0.0,
c_support_completeness,0.8,proposed,1152,42,0.8,1.0,0.0809658825668461,0.07441696868001674,0.5208333333333334,0.9791666666666666,0.8784722222222222,0.19999999999999996,0.0,
c_support_completeness,0.8,best_fixed,1152,42,0.8,1.0,0.06782254771018618,0.0799331513023014,0.5746527777777778,0.9557291666666666,,0.19999999999999996,0.0,
c_support_completeness,0.8,global_cv,1152,42,0.8,1.0,0.06782254771018618,0.0799331513023014,0.5746527777777778,0.9557291666666666,,0.19999999999999996,0.0,
c_support_completeness,0.8,per_net_cv,1152,42,0.8,1.0,0.037267347106706004,0.035034793513993016,0.6753472222222222,0.9739583333333334,,0.19999999999999996,0.0,
c_support_completeness,0.8,gap_rule,1152,42,0.8,1.0,0.08288436591365199,0.08527518750968349,0.4869791666666667,0.9861111111111112,,0.19999999999999996,0.0,
c_support_completeness,0.8,random,1152,42,0.8,1.0,0.25041035289805585,0.2614416913879058,0.33038194444444446,0.665234375,,0.19999999999999996,0.0,
c_support_completeness,0.8,oracle,1152,42,0.8,1.0,0.0,0.0,1.0,1.0,,0.19999999999999996,0.0,
c_support_completeness,0.9,proposed,1296,42,0.9,1.0,0.09447045377443894,0.09906081424950339,0.5123456790123457,0.9760802469135802,0.8919753086419753,0.09999999999999998,0.0,
c_support_completeness,0.9,best_fixed,1296,42,0.9,1.0,0.08677214743194545,0.10650991437792683,0.5601851851851852,0.9552469135802469,,0.09999999999999998,0.0,
c_support_completeness,0.9,global_cv,1296,42,0.9,1.0,0.08677214743194545,0.10650991437792683,0.5601851851851852,0.9552469135802469,,0.09999999999999998,0.0,
c_support_completeness,0.9,per_net_cv,1296,42,0.9,1.0,0.04141108940417293,0.03840277933014823,0.6790123456790124,0.9729938271604939,,0.09999999999999998,0.0,
c_support_completeness,0.9,gap_rule,1296,42,0.9,1.0,0.09987735594935628,0.10928314695819429,0.4791666666666667,0.9845679012345679,,0.09999999999999998,0.0,
c_support_completeness,0.9,random,1296,42,0.9,1.0,0.27663185616178126,0.2898612512914701,0.3308256172839506,0.6649305555555556,,0.09999999999999998,0.0,
c_support_completeness,0.9,oracle,1296,42,0.9,1.0,0.0,0.0,1.0,1.0,,0.09999999999999998,0.0,
c_support_completeness,1.0,proposed,1440,42,1.0,1.0,0.08495302069947079,0.0931839673738707,0.5152777777777777,0.9722222222222222,0.8965277777777778,0.0,0.0,
c_support_completeness,1.0,best_fixed,1440,42,1.0,1.0,0.08149852237862493,0.10394743535021787,0.54375,0.9555555555555556,,0.0,0.0,
c_support_completeness,1.0,global_cv,1440,42,1.0,1.0,0.08149852237862493,0.10394743535021787,0.54375,0.9555555555555556,,0.0,0.0,
c_support_completeness,1.0,per_net_cv,1440,42,1.0,1.0,0.03829553216443614,0.03691751595850134,0.66875,0.9715277777777778,,0.0,0.0,
c_support_completeness,1.0,gap_rule,1440,42,1.0,1.0,0.09267099541749861,0.1023840668116925,0.48541666666666666,0.9798611111111111,,0.0,0.0,
c_support_completeness,1.0,random,1440,42,1.0,1.0,0.26283744015123356,0.2785856691993947,0.33034722222222224,0.6642708333333334,,0.0,0.0,
c_support_completeness,1.0,oracle,1440,42,1.0,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,
current_85pct,0.08541666666666667,proposed,123,8,0.08541666666666667,0.19047619047619047,0.006720237495858094,0.012140050422799415,0.8455284552845529,1.0,0.9512195121951219,0.9145833333333333,0.8095238095238095,"support-any + ambiguity abstention set (lambda=0.5, delta=0.10)"
current_85pct,0.08541666666666667,best_fixed,123,8,0.08541666666666667,0.19047619047619047,0.15079234513014156,0.2020966306130313,0.34146341463414637,0.983739837398374,,0.9145833333333333,0.8095238095238095,"support-any + ambiguity abstention set (lambda=0.5, delta=0.10)"
current_85pct,0.08541666666666667,global_cv,123,8,0.08541666666666667,0.19047619047619047,0.15079234513014156,0.2020966306130313,0.34146341463414637,0.983739837398374,,0.9145833333333333,0.8095238095238095,"support-any + ambiguity abstention set (lambda=0.5, delta=0.10)"
current_85pct,0.08541666666666667,per_net_cv,123,8,0.08541666666666667,0.19047619047619047,0.16359053456298875,0.047096445448630446,0.7967479674796748,1.0,,0.9145833333333333,0.8095238095238095,"support-any + ambiguity abstention set (lambda=0.5, delta=0.10)"
current_85pct,0.08541666666666667,gap_rule,123,8,0.08541666666666667,0.19047619047619047,0.14474471547936235,0.14024460544741663,0.5609756097560976,0.991869918699187,,0.9145833333333333,0.8095238095238095,"support-any + ambiguity abstention set (lambda=0.5, delta=0.10)"
current_85pct,0.08541666666666667,random,123,8,0.08541666666666667,0.19047619047619047,0.3508615068859447,0.34072983648505883,0.3292682926829269,0.6556910569105692,,0.9145833333333333,0.8095238095238095,"support-any + ambiguity abstention set (lambda=0.5, delta=0.10)"
current_85pct,0.08541666666666667,oracle,123,8,0.08541666666666667,0.19047619047619047,0.0,0.0,1.0,1.0,,0.9145833333333333,0.8095238095238095,"support-any + ambiguity abstention set (lambda=0.5, delta=0.10)"
