catalog_schema_version,pair_id,anchor_id,event_id,control_id,station_id,target,event_type,season,episode_length,raw_episode_length,window_length,episode_component_count,raw_episode_start_index,raw_episode_end_index,raw_episode_start_date,raw_episode_end_date,window_start_index,window_end_index,window_center_index,window_start_date,window_end_date,window_center_date,event_start_index,event_end_index,event_center_index,event_start_date,event_end_date,event_center_date,event_peak_index,event_peak_date,event_peak_value,event_min_index,event_min_date,event_min_value,event_intensity,rising_phase_start_index,rising_phase_end_index,rising_phase_start_date,rising_phase_end_date,peak_phase_start_index,peak_phase_end_index,peak_phase_start_date,peak_phase_end_date,recession_phase_start_index,recession_phase_end_index,recession_phase_start_date,recession_phase_end_date,control_start_index,control_end_index,control_center_index,control_start_date,control_end_date,control_center_date,threshold,threshold_quantile,threshold_operator,threshold_reference_split,threshold_reference_scope,threshold_training_samples,minimum_training_samples,event_definition,minimum_duration_days,merge_gap_days,fixed_window_length,climatology_half_window_days,threshold_doy_half_window_days,event_climatology_value,control_context_days,event_window_eligible,event_left_context_available,event_right_context_available,analysis_eligible,analysis_exclusion_reason,episode_boundary_policy,control_match_year_distance,control_match_day_of_year_distance,control_reuse_policy,data_version,evaluation_split,source_split
event_catalog_v2,M7BPAIR-M7BEVENT201902162019021620190216F7515C91C1F0-M7BCONTROL201902162019021520190215D0E162391192-F08D8BC1504D,M7BANCHOR-M7BEVENT201902162019021620190216F7515C91C1F0-M7BCONTROL201902162019021520190215D0E162391192-F08D8BC1504D,M7BEVENT-20190216-20190216-20190216-F7515C91C1F0,M7BCONTROL-20190216-20190215-20190215-D0E162391192,P3,T,rapid_warming,DJF,1,1,1,1,4794,4794,2019-02-16,2019-02-16,4794,4794,4794,2019-02-16,2019-02-16,2019-02-16,4794,4794,4794,2019-02-16,2019-02-16,2019-02-16,4794,2019-02-16,11.9,,,,0,,,,,,,,,,,,,4793,4793,4793,2019-02-15,2019-02-15,2019-02-15,0.20000000000000107,0.90000000000000002,>=,train,station_season,901,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201906212019062120190621595A92786ADC-M7BCONTROL201906212019062020190620DAE95680A47A-61C9A4248E11,M7BANCHOR-M7BEVENT201906212019062120190621595A92786ADC-M7BCONTROL201906212019062020190620DAE95680A47A-61C9A4248E11,M7BEVENT-20190621-20190621-20190621-595A92786ADC,M7BCONTROL-20190621-20190620-20190620-DAE95680A47A,P3,T,rapid_warming,JJA,1,1,1,1,4919,4919,2019-06-21,2019-06-21,4919,4919,4919,2019-06-21,2019-06-21,2019-06-21,4919,4919,4919,2019-06-21,2019-06-21,2019-06-21,4919,2019-06-21,20.800000000000001,,,,3.5527136788005009e-15,,,,,,,,,,,,,4918,4918,4918,2019-06-20,2019-06-20,2019-06-20,0.39999999999999858,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2019080420190804201908044259E3064CE2-M7BCONTROL2019080420190803201908034B6BF23A6E26-DC050F7FDEB9,M7BANCHOR-M7BEVENT2019080420190804201908044259E3064CE2-M7BCONTROL2019080420190803201908034B6BF23A6E26-DC050F7FDEB9,M7BEVENT-20190804-20190804-20190804-4259E3064CE2,M7BCONTROL-20190804-20190803-20190803-4B6BF23A6E26,P3,T,rapid_warming,JJA,1,1,1,1,4963,4963,2019-08-04,2019-08-04,4963,4963,4963,2019-08-04,2019-08-04,2019-08-04,4963,4963,4963,2019-08-04,2019-08-04,2019-08-04,4963,2019-08-04,21,,,,0.10000000000000142,,,,,,,,,,,,,4962,4962,4962,2019-08-03,2019-08-03,2019-08-03,0.39999999999999858,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT20190907201909062019090774AC8A68E76D-M7BCONTROL2019090720190904201909050385573AD7CD-80D040E7FEBE,M7BANCHOR-M7BEVENT20190907201909062019090774AC8A68E76D-M7BCONTROL2019090720190904201909050385573AD7CD-80D040E7FEBE,M7BEVENT-20190907-20190906-20190907-74AC8A68E76D,M7BCONTROL-20190907-20190904-20190905-0385573AD7CD,P3,T,rapid_warming,SON,2,2,2,1,4996,4997,2019-09-06,2019-09-07,4996,4997,4996,2019-09-06,2019-09-07,2019-09-06,4996,4997,4996,2019-09-06,2019-09-07,2019-09-06,4997,2019-09-07,21.100000000000001,,,,3.5527136788005009e-15,,,,,,,,,,,,,4994,4995,4994,2019-09-04,2019-09-05,2019-09-04,0.19999999999999929,0.90000000000000002,>=,train,station_season,910,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,2,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT20190911201909112019091149CB3BA29F88-M7BCONTROL20190911201909102019091012D914E38634-1ED1F0D02EA9,M7BANCHOR-M7BEVENT20190911201909112019091149CB3BA29F88-M7BCONTROL20190911201909102019091012D914E38634-1ED1F0D02EA9,M7BEVENT-20190911-20190911-20190911-49CB3BA29F88,M7BCONTROL-20190911-20190910-20190910-12D914E38634,P3,T,rapid_warming,SON,1,1,1,1,5001,5001,2019-09-11,2019-09-11,5001,5001,5001,2019-09-11,2019-09-11,2019-09-11,5001,5001,5001,2019-09-11,2019-09-11,2019-09-11,5001,2019-09-11,21.300000000000001,,,,0,,,,,,,,,,,,,5000,5000,5000,2019-09-10,2019-09-10,2019-09-10,0.19999999999999929,0.90000000000000002,>=,train,station_season,910,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201909142019091420190914F2A388295D5F-M7BCONTROL2019091420190913201909130B261C9043B9-C4CF75F4D39C,M7BANCHOR-M7BEVENT201909142019091420190914F2A388295D5F-M7BCONTROL2019091420190913201909130B261C9043B9-C4CF75F4D39C,M7BEVENT-20190914-20190914-20190914-F2A388295D5F,M7BCONTROL-20190914-20190913-20190913-0B261C9043B9,P3,T,rapid_warming,SON,1,1,1,1,5004,5004,2019-09-14,2019-09-14,5004,5004,5004,2019-09-14,2019-09-14,2019-09-14,5004,5004,5004,2019-09-14,2019-09-14,2019-09-14,5004,2019-09-14,21.399999999999999,,,,0.099999999999997868,,,,,,,,,,,,,5003,5003,5003,2019-09-13,2019-09-13,2019-09-13,0.19999999999999929,0.90000000000000002,>=,train,station_season,910,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2019091720190917201909177CE0265B58A8-M7BCONTROL20190917201909162019091613D5532E9D75-B7A8032C8427,M7BANCHOR-M7BEVENT2019091720190917201909177CE0265B58A8-M7BCONTROL20190917201909162019091613D5532E9D75-B7A8032C8427,M7BEVENT-20190917-20190917-20190917-7CE0265B58A8,M7BCONTROL-20190917-20190916-20190916-13D5532E9D75,P3,T,rapid_warming,SON,1,1,1,1,5007,5007,2019-09-17,2019-09-17,5007,5007,5007,2019-09-17,2019-09-17,2019-09-17,5007,5007,5007,2019-09-17,2019-09-17,2019-09-17,5007,2019-09-17,21.300000000000001,,,,0,,,,,,,,,,,,,5006,5006,5006,2019-09-16,2019-09-16,2019-09-16,0.19999999999999929,0.90000000000000002,>=,train,station_season,910,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201910142019101420191014A07400F52447-M7BCONTROL201910142019101320191013035F02B00B5F-8BC4A1F5AEC2,M7BANCHOR-M7BEVENT201910142019101420191014A07400F52447-M7BCONTROL201910142019101320191013035F02B00B5F-8BC4A1F5AEC2,M7BEVENT-20191014-20191014-20191014-A07400F52447,M7BCONTROL-20191014-20191013-20191013-035F02B00B5F,P3,T,rapid_warming,SON,1,1,1,1,5034,5034,2019-10-14,2019-10-14,5034,5034,5034,2019-10-14,2019-10-14,2019-10-14,5034,5034,5034,2019-10-14,2019-10-14,2019-10-14,5034,2019-10-14,18.5,,,,0,,,,,,,,,,,,,5033,5033,5033,2019-10-13,2019-10-13,2019-10-13,0.19999999999999929,0.90000000000000002,>=,train,station_season,910,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT20191028201910282019102874CDCFCE1D7C-M7BCONTROL201910282019102720191027D361222D27EF-8F904E68A7E9,M7BANCHOR-M7BEVENT20191028201910282019102874CDCFCE1D7C-M7BCONTROL201910282019102720191027D361222D27EF-8F904E68A7E9,M7BEVENT-20191028-20191028-20191028-74CDCFCE1D7C,M7BCONTROL-20191028-20191027-20191027-D361222D27EF,P3,T,rapid_warming,SON,1,1,1,1,5048,5048,2019-10-28,2019-10-28,5048,5048,5048,2019-10-28,2019-10-28,2019-10-28,5048,5048,5048,2019-10-28,2019-10-28,2019-10-28,5048,2019-10-28,17.100000000000001,,,,3.5527136788005009e-15,,,,,,,,,,,,,5047,5047,5047,2019-10-27,2019-10-27,2019-10-27,0.19999999999999929,0.90000000000000002,>=,train,station_season,910,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT201911082019110620191108B2E858CFEDF4-M7BCONTROL2019110820191103201911051E2D36EC45D0-4F66825B9BE6,M7BANCHOR-M7BEVENT201911082019110620191108B2E858CFEDF4-M7BCONTROL2019110820191103201911051E2D36EC45D0-4F66825B9BE6,M7BEVENT-20191108-20191106-20191108-B2E858CFEDF4,M7BCONTROL-20191108-20191103-20191105-1E2D36EC45D0,P3,T,rapid_warming,SON,3,3,3,1,5057,5059,2019-11-06,2019-11-08,5057,5059,5058,2019-11-06,2019-11-08,2019-11-07,5057,5059,5058,2019-11-06,2019-11-08,2019-11-07,5058,2019-11-07,17,,,,0.10000000000000142,,,,,,,,,,,,,5054,5056,5055,2019-11-03,2019-11-05,2019-11-04,0.19999999999999929,0.90000000000000002,>=,train,station_season,910,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,3,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2019111520191115201911156B07537AB9A0-M7BCONTROL2019111520191114201911140D826D6B66B1-5690022207D5,M7BANCHOR-M7BEVENT2019111520191115201911156B07537AB9A0-M7BCONTROL2019111520191114201911140D826D6B66B1-5690022207D5,M7BEVENT-20191115-20191115-20191115-6B07537AB9A0,M7BCONTROL-20191115-20191114-20191114-0D826D6B66B1,P3,T,rapid_warming,SON,1,1,1,1,5066,5066,2019-11-15,2019-11-15,5066,5066,5066,2019-11-15,2019-11-15,2019-11-15,5066,5066,5066,2019-11-15,2019-11-15,2019-11-15,5066,2019-11-15,17.300000000000001,,,,0,,,,,,,,,,,,,5065,5065,5065,2019-11-14,2019-11-14,2019-11-14,0.19999999999999929,0.90000000000000002,>=,train,station_season,910,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT202001022020010120200102A32A7A408D63-M7BCONTROL202001022020122920201230A2E259666FF1-C1973C1831FE,M7BANCHOR-M7BEVENT202001022020010120200102A32A7A408D63-M7BCONTROL202001022020122920201230A2E259666FF1-C1973C1831FE,M7BEVENT-20200102-20200101-20200102-A32A7A408D63,M7BCONTROL-20200102-20201229-20201230-A2E259666FF1,P3,T,rapid_warming,DJF,2,2,2,1,5113,5114,2020-01-01,2020-01-02,5113,5114,5113,2020-01-01,2020-01-02,2020-01-01,5113,5114,5113,2020-01-01,2020-01-02,2020-01-01,5113,2020-01-01,12.5,,,,0.099999999999999645,,,,,,,,,,,,,5476,5477,5476,2020-12-29,2020-12-30,2020-12-29,0.20000000000000107,0.90000000000000002,>=,train,station_season,901,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,3,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT202001042020010420200104544814C8996B-M7BCONTROL202001042020010320200103708028589CF4-A630C6C22AB7,M7BANCHOR-M7BEVENT202001042020010420200104544814C8996B-M7BCONTROL202001042020010320200103708028589CF4-A630C6C22AB7,M7BEVENT-20200104-20200104-20200104-544814C8996B,M7BCONTROL-20200104-20200103-20200103-708028589CF4,P3,T,rapid_warming,DJF,1,1,1,1,5116,5116,2020-01-04,2020-01-04,5116,5116,5116,2020-01-04,2020-01-04,2020-01-04,5116,5116,5116,2020-01-04,2020-01-04,2020-01-04,5116,2020-01-04,13.300000000000001,,,,0.099999999999999645,,,,,,,,,,,,,5115,5115,5115,2020-01-03,2020-01-03,2020-01-03,0.20000000000000107,0.90000000000000002,>=,train,station_season,901,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2020011020200110202001106D435C5B2E7D-M7BCONTROL202001102020010920200109EB73706DD54D-8BF23D0EEA53,M7BANCHOR-M7BEVENT2020011020200110202001106D435C5B2E7D-M7BCONTROL202001102020010920200109EB73706DD54D-8BF23D0EEA53,M7BEVENT-20200110-20200110-20200110-6D435C5B2E7D,M7BCONTROL-20200110-20200109-20200109-EB73706DD54D,P3,T,rapid_warming,DJF,1,1,1,1,5122,5122,2020-01-10,2020-01-10,5122,5122,5122,2020-01-10,2020-01-10,2020-01-10,5122,5122,5122,2020-01-10,2020-01-10,2020-01-10,5122,2020-01-10,13.800000000000001,,,,0,,,,,,,,,,,,,5121,5121,5121,2020-01-09,2020-01-09,2020-01-09,0.20000000000000107,0.90000000000000002,>=,train,station_season,901,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT20200222202002222020022284EEFAFE75F5-M7BCONTROL2020022220200221202002211641B699C563-613794C6A525,M7BANCHOR-M7BEVENT20200222202002222020022284EEFAFE75F5-M7BCONTROL2020022220200221202002211641B699C563-613794C6A525,M7BEVENT-20200222-20200222-20200222-84EEFAFE75F5,M7BCONTROL-20200222-20200221-20200221-1641B699C563,P3,T,rapid_warming,DJF,1,1,1,1,5165,5165,2020-02-22,2020-02-22,5165,5165,5165,2020-02-22,2020-02-22,2020-02-22,5165,5165,5165,2020-02-22,2020-02-22,2020-02-22,5165,2020-02-22,12.9,,,,0,,,,,,,,,,,,,5164,5164,5164,2020-02-21,2020-02-21,2020-02-21,0.20000000000000107,0.90000000000000002,>=,train,station_season,901,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2020022720200227202002279EFDD81DB77F-M7BCONTROL202002272020022620200226B059F6DCC7DB-1088060A670C,M7BANCHOR-M7BEVENT2020022720200227202002279EFDD81DB77F-M7BCONTROL202002272020022620200226B059F6DCC7DB-1088060A670C,M7BEVENT-20200227-20200227-20200227-9EFDD81DB77F,M7BCONTROL-20200227-20200226-20200226-B059F6DCC7DB,P3,T,rapid_warming,DJF,1,1,1,1,5170,5170,2020-02-27,2020-02-27,5170,5170,5170,2020-02-27,2020-02-27,2020-02-27,5170,5170,5170,2020-02-27,2020-02-27,2020-02-27,5170,2020-02-27,12.9,,,,0,,,,,,,,,,,,,5169,5169,5169,2020-02-26,2020-02-26,2020-02-26,0.20000000000000107,0.90000000000000002,>=,train,station_season,901,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT202004192020041920200419CA5FEC563C16-M7BCONTROL20200419202004182020041880B728E00F46-66A3D6DEDB46,M7BANCHOR-M7BEVENT202004192020041920200419CA5FEC563C16-M7BCONTROL20200419202004182020041880B728E00F46-66A3D6DEDB46,M7BEVENT-20200419-20200419-20200419-CA5FEC563C16,M7BCONTROL-20200419-20200418-20200418-80B728E00F46,P3,T,rapid_warming,MAM,1,1,1,1,5222,5222,2020-04-19,2020-04-19,5222,5222,5222,2020-04-19,2020-04-19,2020-04-19,5222,5222,5222,2020-04-19,2020-04-19,2020-04-19,5222,2020-04-19,16,,,,0,,,,,,,,,,,,,5221,5221,5221,2020-04-18,2020-04-18,2020-04-18,0.40000000000000036,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT202005082020050820200508CC6E7F19940A-M7BCONTROL202005082020050720200507DAC9C000CC2E-3ECCA13DFF6B,M7BANCHOR-M7BEVENT202005082020050820200508CC6E7F19940A-M7BCONTROL202005082020050720200507DAC9C000CC2E-3ECCA13DFF6B,M7BEVENT-20200508-20200508-20200508-CC6E7F19940A,M7BCONTROL-20200508-20200507-20200507-DAC9C000CC2E,P3,T,rapid_warming,MAM,1,1,1,1,5241,5241,2020-05-08,2020-05-08,5241,5241,5241,2020-05-08,2020-05-08,2020-05-08,5241,5241,5241,2020-05-08,2020-05-08,2020-05-08,5241,2020-05-08,17.600000000000001,,,,1.7763568394002505e-15,,,,,,,,,,,,,5240,5240,5240,2020-05-07,2020-05-07,2020-05-07,0.40000000000000036,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT20200611202006112020061108FD1146C65C-M7BCONTROL202006112020061020200610DCDA2EF54801-AE08BFFE0F94,M7BANCHOR-M7BEVENT20200611202006112020061108FD1146C65C-M7BCONTROL202006112020061020200610DCDA2EF54801-AE08BFFE0F94,M7BEVENT-20200611-20200611-20200611-08FD1146C65C,M7BCONTROL-20200611-20200610-20200610-DCDA2EF54801,P3,T,rapid_warming,JJA,1,1,1,1,5275,5275,2020-06-11,2020-06-11,5275,5275,5275,2020-06-11,2020-06-11,2020-06-11,5275,5275,5275,2020-06-11,2020-06-11,2020-06-11,5275,2020-06-11,19.5,,,,0,,,,,,,,,,,,,5274,5274,5274,2020-06-10,2020-06-10,2020-06-10,0.39999999999999858,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2020062220200622202006220B276398F768-M7BCONTROL2020062220200621202006219542630BE981-C14A31489B8E,M7BANCHOR-M7BEVENT2020062220200622202006220B276398F768-M7BCONTROL2020062220200621202006219542630BE981-C14A31489B8E,M7BEVENT-20200622-20200622-20200622-0B276398F768,M7BCONTROL-20200622-20200621-20200621-9542630BE981,P3,T,rapid_warming,JJA,1,1,1,1,5286,5286,2020-06-22,2020-06-22,5286,5286,5286,2020-06-22,2020-06-22,2020-06-22,5286,5286,5286,2020-06-22,2020-06-22,2020-06-22,5286,2020-06-22,20.5,,,,0.20000000000000284,,,,,,,,,,,,,5285,5285,5285,2020-06-21,2020-06-21,2020-06-21,0.39999999999999858,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,1,no_exact_window_reuse_within_station_event,published_v1,development_test,test
event_catalog_v2,M7BPAIR-M7BEVENT2020062820200627202006288F7AA2A745D5-M7BCONTROL202006282020062520200626A359C4D282A4-7A7524A944C5,M7BANCHOR-M7BEVENT2020062820200627202006288F7AA2A745D5-M7BCONTROL202006282020062520200626A359C4D282A4-7A7524A944C5,M7BEVENT-20200628-20200627-20200628-8F7AA2A745D5,M7BCONTROL-20200628-20200625-20200626-A359C4D282A4,P3,T,rapid_warming,JJA,2,2,2,1,5291,5292,2020-06-27,2020-06-28,5291,5292,5291,2020-06-27,2020-06-28,2020-06-27,5291,5292,5291,2020-06-27,2020-06-28,2020-06-27,5291,2020-06-27,20.300000000000001,,,,0.20000000000000284,,,,,,,,,,,,,5289,5290,5289,2020-06-25,2020-06-26,2020-06-25,0.39999999999999858,0.90000000000000002,>=,train,station_season,920,30,quality-approved daily T increase >= train-only station-season q90,1,0,0,0,0,,1,True,True,True,True,,catalog_all_analyze_only_complete_window_and_context,0,2,no_exact_window_reuse_within_station_event,published_v1,development_test,test
